0,1555103570335,INFO,1,main,5,Elapsed Time (ms) : 1807 Legacy Welcome : false,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570337,INFO,1,main,5,Elapsed Time (ms) : 1864 Legacy Welcome : true,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570338,INFO,1,main,5,Elapsed Time (ms) : 1961 Legacy Welcome : true,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570338,INFO,1,main,5,Elapsed Time (ms) : 1652 Legacy Welcome : true,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570338,INFO,1,main,5,Elapsed Time (ms) : 1848 Legacy Welcome : false,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570339,INFO,1,main,5,Elapsed Time (ms) : 1253 Legacy Welcome : false,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570339,INFO,1,main,5,Elapsed Time (ms) : 1749 Legacy Welcome : false,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570340,INFO,1,main,5,Elapsed Time (ms) : 1000 Legacy Welcome : true,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570340,INFO,1,main,5,Elapsed Time (ms) : 1146 Legacy Welcome : true,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570340,INFO,1,main,5,Elapsed Time (ms) : 1690 Legacy Welcome : true,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570341,INFO,1,main,5,Elapsed Time (ms) : 1161 Legacy Welcome : true,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570341,INFO,1,main,5,Elapsed Time (ms) : 1218 Legacy Welcome : false,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570342,INFO,1,main,5,Elapsed Time (ms) : 1205 Legacy Welcome : true,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570342,INFO,1,main,5,Elapsed Time (ms) : 1071 Legacy Welcome : true,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570342,INFO,1,main,5,Elapsed Time (ms) : 1386 Legacy Welcome : true,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570343,INFO,1,main,5,Elapsed Time (ms) : 1397 Legacy Welcome : true,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570343,INFO,1,main,5,Elapsed Time (ms) : 1505 Legacy Welcome : false,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570343,INFO,1,main,5,Elapsed Time (ms) : 1151 Legacy Welcome : true,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570344,INFO,1,main,5,Elapsed Time (ms) : 1704 Legacy Welcome : true,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570344,INFO,1,main,5,Elapsed Time (ms) : 1971 Legacy Welcome : false,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570344,INFO,1,main,5,Elapsed Time (ms) : 1031 Legacy Welcome : false,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570344,INFO,1,main,5,Elapsed Time (ms) : 1676 Legacy Welcome : true,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570345,INFO,1,main,5,Elapsed Time (ms) : 1363 Legacy Welcome : false,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570345,INFO,1,main,5,Elapsed Time (ms) : 1804 Legacy Welcome : true,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570345,INFO,1,main,5,Elapsed Time (ms) : 1829 Legacy Welcome : true,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570346,INFO,1,main,5,Elapsed Time (ms) : 1352 Legacy Welcome : true,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570346,INFO,1,main,5,Elapsed Time (ms) : 1456 Legacy Welcome : true,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570346,INFO,1,main,5,Elapsed Time (ms) : 1301 Legacy Welcome : true,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570346,INFO,1,main,5,Elapsed Time (ms) : 1131 Legacy Welcome : true,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570347,INFO,1,main,5,Elapsed Time (ms) : 1450 Legacy Welcome : true,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570347,INFO,1,main,5,Elapsed Time (ms) : 1097 Legacy Welcome : true,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570347,INFO,1,main,5,Elapsed Time (ms) : 1969 Legacy Welcome : true,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570348,INFO,1,main,5,Elapsed Time (ms) : 1067 Legacy Welcome : false,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570348,INFO,1,main,5,Elapsed Time (ms) : 1057 Legacy Welcome : true,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570348,INFO,1,main,5,Elapsed Time (ms) : 1163 Legacy Welcome : true,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570348,INFO,1,main,5,Elapsed Time (ms) : 1495 Legacy Welcome : true,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570349,INFO,1,main,5,Elapsed Time (ms) : 1926 Legacy Welcome : false,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570349,INFO,1,main,5,Elapsed Time (ms) : 1760 Legacy Welcome : true,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570350,INFO,1,main,5,Elapsed Time (ms) : 1377 Legacy Welcome : false,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570350,INFO,1,main,5,Elapsed Time (ms) : 1911 Legacy Welcome : true,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570350,INFO,1,main,5,Elapsed Time (ms) : 1608 Legacy Welcome : true,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570350,INFO,1,main,5,Elapsed Time (ms) : 1158 Legacy Welcome : false,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570351,INFO,1,main,5,Elapsed Time (ms) : 1030 Legacy Welcome : true,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570351,INFO,1,main,5,Elapsed Time (ms) : 1730 Legacy Welcome : true,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
0,1555103570351,INFO,1,main,5,Elapsed Time (ms) : 1061 Legacy Welcome : true,org.apache.logging.log4j.spi.AbstractLogger,WelcomeFeature,,,org.springframework.samples.petclinic.featureToggle.welcomePageTest.testWelcomePage(welcomePageTest.java:30),{},[]
